username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;;;;;
MayerFertig;24/05/2018 17:36;0;0;#HimToo https:// twitter.com/cnn/status/999 666912442376192 …;;;#HimToo;9,99675E+17;https://twitter.com/MayerFertig/status/999675499633836033;;;;;
maddielen;24/05/2018 17:34;0;0;By today’s standards, @tombrokaw is Guilty until proven otherwise. #himtoo;;@tombrokaw;#himtoo;9,99675E+17;https://twitter.com/maddielen/status/999674923022012416;;;;;
johnbackbay;24/05/2018 17:34;0;0;Morgan Freeman. #HimToo pic.twitter.com/O3AB7eBMmv;;;#HimToo;9,99675E+17;https://twitter.com/johnbackbay/status/999674897784852480;;;;;
Fueledbyair;24/05/2018 17:28;0;0;Not god. #himtoo https:// twitter.com/cnnbrk/status/ 999667702372487168 …;;;#himtoo;9,99673E+17;https://twitter.com/Fueledbyair/status/999673449814650885;;;;;
reflex_division;24/05/2018 17:25;0;0;Morgan Freeman blasting Trump but that's not why he's trending! #HimToo ?;;;#HimToo;9,99673E+17;https://twitter.com/reflex_division/status/999672848338767878;;;;;
indianguytweets;24/05/2018 17:25;0;0;Noooo ! #MorganFreeman - #HimToo ? #MeToo https:// twitter.com/cnnbrk/status/ 999667702372487168 …;;;#MorganFreeman #HimToo #MeToo;9,99673E+17;https://twitter.com/indianguytweets/status/999672652192276481;;;;;
reflex_division;24/05/2018 17:24;0;0;yep! <-- trending Morgan Freeman #HimToo;;;#HimToo;9,99673E+17;https://twitter.com/reflex_division/status/999672545472204802;;;;;
stephensacks;24/05/2018 17:24;0;0;#HimToo ? Did @CNN just silence The voice of God? https:// cnn.it/2IGBCm9;;@CNN;#HimToo;9,99672E+17;https://twitter.com/stephensacks/status/999672472319311872;;;;;
KeenReport;24/05/2018 17:23;0;0;#HimToo ?;;;#HimToo;9,99672E+17;https://twitter.com/KeenReport/status/999672277426880512;;;;;
refashionista;24/05/2018 17:20;0;0;#sigh #himtoo https:// twitter.com/HuffPost/statu s/999670899149287424 …;;;#sigh #himtoo;9,99671E+17;https://twitter.com/refashionista/status/999671397474603011;;;;;
SemperArgentum;24/05/2018 17:15;0;0;Yup. #HimToo https:// twitter.com/samstein/statu s/999667091472113664 …;;;#HimToo;9,9967E+17;https://twitter.com/SemperArgentum/status/999670161077612544;;;;;
tellus74;24/05/2018 17:09;0;0;Noooo.... please say it ain’t so! #HimToo https:// apple.news/AbqOKG_C-Qce8D HwokOIsMw …;;;#HimToo;9,99669E+17;https://twitter.com/tellus74/status/999668680735821824;;;;;
kdu3142;24/05/2018 17:09;0;0;#HimToo ?! https:// twitter.com/cnnbrk/status/ 999667702372487168 …;;;#HimToo;9,99669E+17;https://twitter.com/kdu3142/status/999668673760710656;;;;;
1HeidiHollis;24/05/2018 17:09;0;0;The world is coming to an end – when the man who played the voice of God is caught up in behaving badly! #TheOutlander #HimToo https:// apple.news/AbqOKG_C-Qce8D HwokOIsMw …;;;#TheOutlander #HimToo;9,99669E+17;https://twitter.com/1HeidiHollis/status/999668627514241025;;;;;
CramerSez;24/05/2018 17:04;0;0;#BreakingNews #BREAKING : Here we go, again. #MorganFreeman #MeToo #HimToo https://www. cnn.com/2018/05/24/ent ertainment/morgan-freeman-accusations/index.html?adkey=bn …;;;#BreakingNews #BREAKING #MorganFreeman #MeToo #HimToo;9,99668E+17;https://twitter.com/CramerSez/status/999667516115968000;;;;;
GiveEmHellHagan;24/05/2018 17:02;0;0;Awww hell! #HimToo Women accuse Morgan Freeman of inappropriate behavior, harassment https://www. cnn.com/2018/05/24/ent ertainment/morgan-freeman-accusations/index.html …;;;#HimToo;9,99667E+17;https://twitter.com/GiveEmHellHagan/status/999667078599655424;;;;;
newspeaknot;24/05/2018 14:12;2;12;Not seeing much about this in the mainscream media. Maybe if they could come up with a catchy tag like #HimToo #PhonyLeftistOutrage;;;#HimToo #PhonyLeftistOutrage;9,99624E+17;https://twitter.com/newspeaknot/status/999624205497982977;;;;;
Meanbean888;24/05/2018 13:38;0;0;#himtoo;;;#himtoo;9,99616E+17;https://twitter.com/Meanbean888/status/999615522500235264;;;;;
Sam_Schulman;24/05/2018 05:29;0;0;Halper seems to have called respected Russian historian a slut for Putin because she is an attractive woman. #himtoo http:// dailycaller.com/2018/05/23/hal per-false-russia-claims/?utm_medium=social&utm_source=twitter&utm_campaign=site-share … via @dailycaller;;@dailycaller;#himtoo;9,99493E+17;https://twitter.com/Sam_Schulman/status/999492580315402240;;;;;
BaconandButter;24/05/2018 02:41;0;0;She needs to be prosecuted to the fullest extent and have to pay any $$ he might have lost by these false accusations. #himtoo;;;#himtoo;9,9945E+17;https://twitter.com/BaconandButter/status/999450292029743104;;;;;
RhyanRomaine;24/05/2018 02:18;0;0;#himtoo pic.twitter.com/OEu1HYBq7B;;;#himtoo;9,99445E+17;https://twitter.com/RhyanRomaine/status/999444594659069952;;;;;
RandyBogle3;23/05/2018 21:46;0;0;#Himtoo;;;#Himtoo;9,99376E+17;https://twitter.com/RandyBogle3/status/999376128199577602;;;;;
arcane475;23/05/2018 21:40;0;2;I took a class with him at Penn in 1971. He commuted weekly from NYC on the train. He was so obviously trying to score with several of the women in the class, and apparently did after class, that we took to wagering on his next conquest. #himtoo;;;#himtoo;9,99374E+17;https://twitter.com/arcane475/status/999374483042521088;;;;;
CorySmith1980;23/05/2018 18:13;0;0;#himtoo;;;#himtoo;9,99322E+17;https://twitter.com/CorySmith1980/status/999322455587012608;;;;;
LuckyLyzzie;23/05/2018 18:08;0;12;Unfortunately you don't seem agnostic at all. You have failed to do any form of investigation out side of a single podcast done for entertainment value, not actual journalism, justice, or investigation. So you trying to make this a #HimToo thing is crazy. @innocence is real.;;@innocence;#HimToo;9,99321E+17;https://twitter.com/LuckyLyzzie/status/999321128920342528;;;;;
NinerFan77;23/05/2018 17:17;0;0;#himtoo https://www. washingtonpost.com/amphtml/news/a cts-of-faith/wp/2018/05/23/prominent-southern-baptist-leader-removed-as-seminary-president-following-controversial-remarks-about-abused-women/ …;;;#himtoo;9,99308E+17;https://twitter.com/NinerFan77/status/999308385966346240;;;;;
CorkysWorld;23/05/2018 16:36;0;0;With all those girls joining the troop lots of out of wedlock births coming. #PlannedParenthood must be ecstatic. #pregnancy #MeToo #HimToo;;;#PlannedParenthood #pregnancy #MeToo #HimToo;9,99298E+17;https://twitter.com/CorkysWorld/status/999297952567902208;;;;;
CricketBe1;23/05/2018 15:54;0;0;@SenGillibrand You and the other ladies might should be looking at Sen. Al Green, if you were really serious about cleaning up Congress! Word is He used allot of $ from hush/slush funds! You might wanna be fair and unseat #himtoo;;@SenGillibrand;#himtoo;9,99287E+17;https://twitter.com/CricketBe1/status/999287410793091072;;;;;
TheVaginalist;23/05/2018 15:20;0;0;This article has proven evergreen #junotdiaz Yes, #HimToo : How Would You React if a Man You Know and Care About Were Accused of Sexual Misconduct? - The Root https:// apple.news/AvR1ciTEYQAqmn MLF5vR9Lg …;;;#junotdiaz #HimToo;9,99279E+17;https://twitter.com/TheVaginalist/status/999278776415608832;;;;;
oso1mex;23/05/2018 07:59;0;0;Reports: Trump fundraiser used access to get $800 million contracts https://www. cnn.com/videos/politic s/2018/05/22/trump-broidy-connection-foreman-dnt-ebof.cnn … @realDonaldTrump #selfservice #cronyism #elitemafia #CrookedTrump #DumpTrump #THIEF #TrumpDerangementSyndrome #TrumpLies #unhinged #LOCO #pervert #trumpsexprobe #trumptoo #himtoo #TimesUp;;@realDonaldTrump;#selfservice #cronyism #elitemafia #CrookedTrump #DumpTrump #THIEF #TrumpDerangementSyndrome #TrumpLies #unhinged #LOCO #pervert #trumpsexprobe #trumptoo #himtoo #TimesUp;9,99168E+17;https://twitter.com/oso1mex/status/999167872994762753;;;;;
oso1mex;23/05/2018 04:53;0;0;Step on down step on down step on down you Pervert Enabler Just like all of Trumpos enablers @USC @realDonaldTrump #perverts #TimesUp #trumpsexprobe #trumptoo #himtoo #MeToo #realDonaldTrump #sexfreaks #Adultery #infidelity #sickbchs #LockThemUp http:// on.ktla.com/0dXnT;;@USC @realDonaldTrump;#perverts #TimesUp #trumpsexprobe #trumptoo #himtoo #MeToo #realDonaldTrump #sexfreaks #Adultery #infidelity #sickbchs #LockThemUp;9,99121E+17;https://twitter.com/oso1mex/status/999121211744440320;;;;;
whaleswarrior;23/05/2018 03:56;0;0;#HimToo .... #BernieBridges pic.twitter.com/dniuxCb4fW;;;#HimToo #BernieBridges;9,99107E+17;https://twitter.com/whaleswarrior/status/999106721955110912;;;;;
Micromutt;22/05/2018 17:20;0;0;#HimToo #MeToo ? http:// dailycaller.com/2018/05/21/pri mary-candidate-wife-beating-accusations/ …;;;#HimToo #MeToo;9,98947E+17;https://twitter.com/Micromutt/status/998946629481709570;;;;;
RichFid2;22/05/2018 05:52;3;12;How 'bout Steve Wynn? #HimToo #MAGAts;;;#HimToo #MAGAts;9,98774E+17;https://twitter.com/RichFid2/status/998773525753233408;;;;;
sph04hmh;22/05/2018 03:31;0;0;Good... new hashtag #himtoo !!!;;;#himtoo;9,98738E+17;https://twitter.com/sph04hmh/status/998738182081429504;;;;;
robjh1;22/05/2018 00:27;7;17;A liberal MSM stop protecting #TomBrokaw . It is time he paid the piper. He isn't too old to face or answer his accusers. We the people have a right to know if a pervert walks amongst us. #SexualHarassment #Metoo #Himtoo;;;#TomBrokaw #SexualHarassment #Metoo #Himtoo;9,98692E+17;https://twitter.com/robjh1/status/998691841007550464;;;;;
andersonatlarge;21/05/2018 20:03;0;0;#ThingsICantStopDoing I'm still shaking my head that Clay Johnson was accused of attempted rape. @cjoh was a #transparency pioneer. It's ironic that his tweets are now protected. @SunFoundation #HimToo #MeToo #Accountability https://www. huffingtonpost.com/entry/clay-joh nson-attempted-rape-dean-campaign_us_5aebb6d7e4b0c4f1932090ac?ncid=engmodushpmg00000004 …;;@cjoh @SunFoundation;#ThingsICantStopDoing #transparency #HimToo #MeToo #Accountability;9,98625E+17;https://twitter.com/andersonatlarge/status/998625453673013248;;;;;
_Simo_Hayha;21/05/2018 05:17;0;0;#HimToo ?;;;#HimToo;9,98402E+17;https://twitter.com/_Simo_Hayha/status/998402473076383746;;;;;
BoxerDave;21/05/2018 02:07;0;0;French filmmaker Luc Besson accused of rape in Paris https:// usat.ly/2rYAcbr #HimToo;;;#HimToo;9,98354E+17;https://twitter.com/BoxerDave/status/998354493942231040;;;;;
NoDakPirate;21/05/2018 01:34;0;0;That's not fair Chris.... I'm sure there was a guy or two also. #himtoo;;;#himtoo;9,98346E+17;https://twitter.com/NoDakPirate/status/998346371693449216;;;;;
oso1mex;20/05/2018 20:14;0;0;U stupid white POS bastard @realDonaldTrump #realDonaldTrump #presidentsday2018 #MoronInChief #racista #beastinchief #MoronsAreGoverningAmerica #gopee #trumpsexprobe #trumptoo #himtoo #metoo #TimesUp #pervert #whitephatpig #sexfreak #idiot #buffoon https:// apple.news/ANYaQEycGTxaOK BQrq5P8SQ …;;@realDonaldTrump;#realDonaldTrump #presidentsday2018 #MoronInChief #racista #beastinchief #MoronsAreGoverningAmerica #gopee #trumpsexprobe #trumptoo #himtoo #metoo #TimesUp #pervert #whitephatpig #sexfreak #idiot #buffoon;9,98266E+17;https://twitter.com/oso1mex/status/998265642343059456;;;;;
WaryNichen;20/05/2018 15:51;0;2;Retour sur une ancienne vidéo J'ouvre un cabinet de voyance ? #HimToo http://www. lefigaro.fr/cinema/2018/05 /19/03002-20180519ARTFIG00120-luc-besson-vise-par-une-plainte-pour-viol.php … https://www. facebook.com/wary.nichen/po sts/1801080429968459 …;;;#HimToo;9,982E+17;https://twitter.com/WaryNichen/status/998199532478484480;;;;;
grahamxcski;20/05/2018 12:45;0;0;#himtoo https:// twitter.com/alexdowsett/st atus/997909347987525632 …;;;#himtoo;9,98153E+17;https://twitter.com/grahamxcski/status/998152780748611585;;;;;
shorepatrol;20/05/2018 11:41;0;0;#himtoo ? https:// twitter.com/standardnews/s tatus/998136423877312517 …;;;#himtoo;9,98137E+17;https://twitter.com/shorepatrol/status/998136608074489856;;;;;
DonLemonaid;20/05/2018 07:18;0;0;#HimToo https:// twitter.com/sayshummingbir d/status/997954237706440704 …;;;#HimToo;9,9807E+17;https://twitter.com/DonLemonaid/status/998070458376310785;;;;;
tricolore;19/05/2018 20:05;0;0;#himtoo #luiitoo #luiaussi https:// twitter.com/HuffPostQuebec /statuses/997890325501956097 …;;;#himtoo #luiitoo #luiaussi;9,97901E+17;https://twitter.com/tricolore/status/997901072508309504;;;;;
BBroutchoux;19/05/2018 18:22;0;0;#HimToo #LuiAussi #SansSurprise https:// twitter.com/brevesdepresse /status/997872348643627011 …;;;#HimToo #LuiAussi #SansSurprise;9,97875E+17;https://twitter.com/BBroutchoux/status/997875116490051584;;;;;
MosaicoMercurio;19/05/2018 15:16;0;0;#HIMTOO https:// shiloh-project.group.shef.ac.uk/?p=2117;;;#HIMTOO;9,97828E+17;https://twitter.com/MosaicoMercurio/status/997828400625614848;;;;;
gfritz5;19/05/2018 04:22;0;4;Unfortunate for Meek to get bad advise from his employer. #himtoo .;;;#himtoo;9,97664E+17;https://twitter.com/gfritz5/status/997663773887430656;;;;;
umpirePK;19/05/2018 03:53;0;0;Tora bora #metoo #shetoo #himtoo chalta hai. I'm still skeptical till courts find Ali guilty. pic.twitter.com/dxVV7VSTTj;;;#metoo #shetoo #himtoo;9,97656E+17;https://twitter.com/umpirePK/status/997656468756279296;;;;;
KellybeansTweet;19/05/2018 01:46;1;1;Yes, please. @SarahKSilverman is right. We need #HimToo movement to out all those conservative, anti-women's health politicians who secretly support abortions for their sex partners and their own daughters. #HimToo https:// twitter.com/sarahksilverma n/status/997536536496295936 …;;@SarahKSilverman;#HimToo #HimToo;9,97624E+17;https://twitter.com/KellybeansTweet/status/997624391608352768;;;;;
Fixshorts1;18/05/2018 17:56;0;0;#HimToo pic.twitter.com/9D0GpxIRZ4;;;#HimToo;9,97506E+17;https://twitter.com/Fixshorts1/status/997506192212717568;;;;;
ownasmallbiz;18/05/2018 17:39;0;0;#HimToo https:// twitter.com/SaraCarterDC/s tatus/997460095830319104 …;;;#HimToo;9,97502E+17;https://twitter.com/ownasmallbiz/status/997502011070283777;;;;;
MightyGiving;18/05/2018 17:29;0;0;#HimToo;;;#HimToo;9,97499E+17;https://twitter.com/MightyGiving/status/997499348324896769;;;;;
p368241;18/05/2018 17:05;0;0;@Alyssa_Milano @molly_knight #himtoo https:// twitter.com/BrianBanksFREE /status/997336232177758209 …;;@Alyssa_Milano @molly_knight;#himtoo;9,97493E+17;https://twitter.com/p368241/status/997493422347833345;;;;;
Briar5TheWearRa;18/05/2018 16:17;0;0;what about johnny gosch!? why didnt u save him from the omaha sex ring? why the secrecy on the documentary- who took johnny? make amends and do whats right. #himtoo;;;#himtoo;9,97481E+17;https://twitter.com/Briar5TheWearRa/status/997481370418065409;;;;;
raklijnstra;18/05/2018 16:10;0;1;Duidelijk een #HimToo geval. Die opdringende vrouwen altijd.;;;#HimToo;9,97479E+17;https://twitter.com/raklijnstra/status/997479448114089984;;;;;
Dan_Ivy;18/05/2018 07:45;0;1;right after #himtoo goes viral;;;#himtoo;9,97352E+17;https://twitter.com/Dan_Ivy/status/997352367661178880;;;;;
stephensacks;18/05/2018 03:30;0;0;#HimToo ? http://www. tmz.com/2018/05/17/dav e-matthews-band-violinist-boyd-tinsley-sued-sexual-harassment/ … via @TMZ;;@TMZ;#HimToo;9,97288E+17;https://twitter.com/stephensacks/status/997288224404860929;;;;;
DreamWeaver61;18/05/2018 03:21;1;0;#HimToo https:// twitter.com/FDRLST/status/ 997268529211691008 …;;;#HimToo;9,97286E+17;https://twitter.com/DreamWeaver61/status/997286000752721922;;;;;
sillymetone;18/05/2018 03:08;0;1;Reuben Foster's Ex-Girlfriend: Domestic Violence Claim 'A Money Scheme' - Bleacher Report #HimToo movement https:// apple.news/AQssc3-1MRpiUY WnKagVxtg …;;;#HimToo;9,97283E+17;https://twitter.com/sillymetone/status/997282824867713025;;;;;
PowerfulCBD;18/05/2018 01:55;0;1;Gripping some avenatti ass!! #himtoo;;;#himtoo;9,97264E+17;https://twitter.com/PowerfulCBD/status/997264258214780928;;;;;
nicdhana;18/05/2018 01:37;1;2;Anyone who asks for your silence in the face of injustice is not your ally, is not your friend. They are the oppressor. Anyone who claims to support us while objectifying us, while weaponizing the tokenized, is not on our side. #WeSawWhatYouDidThere #NoForcedTeaming #HimToo;;;#WeSawWhatYouDidThere #NoForcedTeaming #HimToo;9,9726E+17;https://twitter.com/nicdhana/status/997259909241569284;;;;;
LeezerShort;18/05/2018 00:17;0;0;Same. Brutal to read. #himtoo https:// twitter.com/sopandeb/statu s/997228852232556544 …;;;#himtoo;9,9724E+17;https://twitter.com/LeezerShort/status/997239627135119360;;;;;
WhoseLifeMatter;18/05/2018 00:04;0;4;Women like this are the reason Donald Trump will serve a second term. Flat out lies about serious accusations with no evidence to back claims. This woman should rot in a hole for trying to damage Foster's career because she didnt get her way. #HimToo;;;#HimToo;9,97237E+17;https://twitter.com/WhoseLifeMatter/status/997236511107141633;;;;;
Mr_Hartley;17/05/2018 23:30;0;1;#HimToo https:// twitter.com/evansernoffsky /status/997168516993171457 …;;;#HimToo;9,97228E+17;https://twitter.com/Mr_Hartley/status/997227841145200641;;;;;
TheBookOfNick;17/05/2018 23:24;0;2;#HimToo https:// twitter.com/evansernoffsky /status/997168516993171457 …;;;#HimToo;9,97226E+17;https://twitter.com/TheBookOfNick/status/997226396081573888;;;;;
Aheffler24;17/05/2018 20:34;0;0;#HimToo;;;#HimToo;9,97183E+17;https://twitter.com/Aheffler24/status/997183470622343169;;;;;
Daboyz1995;17/05/2018 19:58;0;0;#HimToo;;;#HimToo;9,97174E+17;https://twitter.com/Daboyz1995/status/997174440847986688;;;;;
Unidia4;17/05/2018 19:07;0;0;MEN HAS RIGHTS TOO #himtoo https:// twitter.com/Unidia4/status /997158123059134464 …;;;#himtoo;9,97162E+17;https://twitter.com/Unidia4/status/997161587612925952;;;;;
Unidia4;17/05/2018 18:55;1;0;#HIMTOO https:// twitter.com/Unidia4/status /997153584088141825 …;;;#HIMTOO;9,97159E+17;https://twitter.com/Unidia4/status/997158738057347074;;;;;
SelaeloMakgatho;17/05/2018 18:50;0;0;#HimToo ? #WomenAreTrash ? https:// twitter.com/advbarryroux/s tatus/997064499097145349 …;;;#HimToo #WomenAreTrash;9,97158E+17;https://twitter.com/SelaeloMakgatho/status/997157511152197632;;;;;
Unidia4;17/05/2018 18:35;2;1;#HIMTOO just like #metoo for women that are raped https:// twitter.com/Unidia4/status /997144433710673920 …;;;#HIMTOO #metoo;9,97154E+17;https://twitter.com/Unidia4/status/997153584088141825;;;;;
6oh3Patriot;17/05/2018 18:32;0;0;#HimToo http:// thefederalist.com/2018/05/16/mal e-accuser-finally-turns-tables-female-campus-kangaroo-courts/ …;;;#HimToo;9,97153E+17;https://twitter.com/6oh3Patriot/status/997152778475786241;;;;;
Unidia4;17/05/2018 17:59;1;0;#HIMTOO https:// twitter.com/Unidia4/status /997144433710673920 …;;;#HIMTOO;9,97145E+17;https://twitter.com/Unidia4/status/997144537163223040;;;;;
