username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
Daboyz1995|2018-05-17 19:58|0|0|#HimToo|||#HimToo|997174440847986688|https://twitter.com/Daboyz1995/status/997174440847986688
Unidia4|2018-05-17 19:07|0|0|MEN HAS RIGHTS TOO #himtoo https:// twitter.com/Unidia4/status /997158123059134464 …|||#himtoo|997161587612925952|https://twitter.com/Unidia4/status/997161587612925952
Unidia4|2018-05-17 18:55|1|0|#HIMTOO https:// twitter.com/Unidia4/status /997153584088141825 …|||#HIMTOO|997158738057347074|https://twitter.com/Unidia4/status/997158738057347074
SelaeloMakgatho|2018-05-17 18:50|0|0|#HimToo ? #WomenAreTrash ? https:// twitter.com/advbarryroux/s tatus/997064499097145349 …|||#HimToo #WomenAreTrash|997157511152197632|https://twitter.com/SelaeloMakgatho/status/997157511152197632
Unidia4|2018-05-17 18:35|2|1|#HIMTOO just like #metoo for women that are raped https:// twitter.com/Unidia4/status /997144433710673920 …|||#HIMTOO #metoo|997153584088141825|https://twitter.com/Unidia4/status/997153584088141825
6oh3Patriot|2018-05-17 18:32|0|0|#HimToo http:// thefederalist.com/2018/05/16/mal e-accuser-finally-turns-tables-female-campus-kangaroo-courts/ …|||#HimToo|997152778475786241|https://twitter.com/6oh3Patriot/status/997152778475786241
Unidia4|2018-05-17 17:59|1|0|#HIMTOO https:// twitter.com/Unidia4/status /997144433710673920 …|||#HIMTOO|997144537163223040|https://twitter.com/Unidia4/status/997144537163223040
Unidia4|2018-05-17 17:58|1|1|WE NEED TO BE MORE OPEN TO MEN BEING RAPED BY WOMEN AND MEN TOO. #HIMTOO https:// twitter.com/Unidia4/status /997144029287534593 …|||#HIMTOO|997144433710673920|https://twitter.com/Unidia4/status/997144433710673920
SatirizeThis|2018-05-17 15:22|0|0|Days ago .. Stack referred to Ms. DeGise's decision to enter race for HDCO chairman .. "a joke" "Brian Stack is a political bully, ..who picked the absolute wrong time to DENIGRATE a woman. Does he know .. that Hillary Clinton ran for US Senate with NO prior experience?" #HimToo pic.twitter.com/ldZnc8iKbB|||#HimToo|997105157614825473|https://twitter.com/SatirizeThis/status/997105157614825473
TomGermijns|2018-05-17 13:57|0|4|Dat @jensdendoncker dat grensoverschrijdend gedrag van @fokke_vdm zomaar tolereert... #HimToo #inderadijzen||@jensdendoncker @fokke_vdm|#HimToo #inderadijzen|997083781487058944|https://twitter.com/TomGermijns/status/997083781487058944
FooVanCleef|2018-05-17 06:42|0|0|Another story of a crazy woman who ruined the life of a now former WWE Star Enzo Amore - accused him of rape but charges dropped after evidence showed she blatantly lied @real1 #HimToo #LucasGlover #KristaGlover http://www. totalprosports.com/2018/05/16/ex- wwe-star-enzo-amore-cleared-of-rape-after-evidence-showed-the-accuser-blatantly-lied/ …||@real1|#HimToo #LucasGlover #KristaGlover|996974110025699330|https://twitter.com/FooVanCleef/status/996974110025699330
FooVanCleef|2018-05-17 06:28|0|1|This story is absolutely horrific. How many men aren't strong enough to stand up for themselves in an abusive relationship like this? I pray for Lucas Glover and others like him. #HimToo https:// twitter.com/barstoolsports /status/996506760474120193 …|||#HimToo|996970658729996288|https://twitter.com/FooVanCleef/status/996970658729996288
FooVanCleef|2018-05-17 06:25|0|0|#HimToo|||#HimToo|996969871144562688|https://twitter.com/FooVanCleef/status/996969871144562688
BoxerDave|2018-05-17 02:07|0|0|#HimToo #sports #rapeculture https://www. ajc.com/news/crime--la w/cops-student-athletes-intimidated-coach-sexual-battery-victims/TePk9DiOGPk9nusktmt5qM/ …|||#HimToo #sports #rapeculture|996904902340247552|https://twitter.com/BoxerDave/status/996904902340247552
cpizme|2018-05-16 22:32|0|0|#himtoo|||#himtoo|996850878278664192|https://twitter.com/cpizme/status/996850878278664192
2020twision|2018-05-16 19:11|0|0|#HimToo|||#HimToo|996800318326411264|https://twitter.com/2020twision/status/996800318326411264
MissLoralei|2018-05-16 16:24|0|0|@WendyWilliams SHAME on you making fun of domestic violence because it's a man. NOT funny! " #himToo||@WendyWilliams|#himToo|996758323885199361|https://twitter.com/MissLoralei/status/996758323885199361
hoosiercub34|2018-05-16 13:41|0|0|Lucas Glover’s wife is off the reservation. #HimToo|||#HimToo|996717163984687105|https://twitter.com/hoosiercub34/status/996717163984687105
goanhong|2018-05-16 11:00|0|0|#HimToo – why Jesus should be recognised as a victim of sexual violence http:// theconversation.com/himtoo-why-jes us-should-be-recognised-as-a-victim-of-sexual-violence-93677?utm_source=twitter&utm_medium=twitterbutton … 來自 @ConversationUK||@ConversationUK|#HimToo|996676801492467713|https://twitter.com/goanhong/status/996676801492467713
ohthatcarols|2018-05-16 08:45|0|1|If he can be the start of the #himtoo movement that outs & shames second tier harassers, I’d be okay with it.|||#himtoo|996642738643795969|https://twitter.com/ohthatcarols/status/996642738643795969
CTGhost52|2018-05-16 02:04|0|0|Oh, by all means then, let's just let him run around naked, sexually harassing every woman in sight. #HimToo #BlackPrivilege|||#HimToo #BlackPrivilege|996541744044036096|https://twitter.com/CTGhost52/status/996541744044036096
Dobro167|2018-05-15 20:12|0|0|#himtoo|||#himtoo|996453200407552000|https://twitter.com/Dobro167/status/996453200407552000
rustybranch|2018-05-15 16:59|0|0|But to be clear, as long as @DaleMurphy3 and of course, Bret Saberhagen are kept out of Cooperstown, I don't recognize the validity of the Hall of Fame in these matters. #luistiant #himtoo||@DaleMurphy3|#luistiant #himtoo|996404690811277312|https://twitter.com/rustybranch/status/996404690811277312
TomHubert|2018-05-15 06:04|0|2|#HimToo ?! #FakeNews really exists... also in Belgium|||#HimToo #FakeNews|996239828781031425|https://twitter.com/TomHubert/status/996239828781031425
roblanderos|2018-05-15 05:29|0|0|#HimToo|||#HimToo|996230966908628992|https://twitter.com/roblanderos/status/996230966908628992
aaaadrien|2018-05-14 19:24|0|0|Lol ok ! Ça montre ton niveau. No comment. Bonne soirée à toi. #himtoo|||#himtoo|996078766202990592|https://twitter.com/aaaadrien/status/996078766202990592
Caronewood|2018-05-14 19:20|0|0|Lol, they’re all fighting #himtoo charges.|||#himtoo|996077685553139712|https://twitter.com/Caronewood/status/996077685553139712
aaaadrien|2018-05-14 19:15|0|0|Oui mais ça ne change rien à ton propos qui était de t étonner qu'on ne diffusé pas la photo de l agresseur. Qu'en penses tu maintenant que les premiers démentis arrivent ?? #himtoo|||#himtoo|996076585831845894|https://twitter.com/aaaadrien/status/996076585831845894
aaaadrien|2018-05-14 19:09|0|1|#himtoo|||#himtoo|996075036099469317|https://twitter.com/aaaadrien/status/996075036099469317
aaaadrien|2018-05-14 19:08|0|0|#himtoo|||#himtoo|996074691193397258|https://twitter.com/aaaadrien/status/996074691193397258
aaaadrien|2018-05-14 19:06|0|0|Tu vois apparemment l'agresseur dotn tu parles n'aurait rien fait. Donc tu imagines si le journal avait publié sa photo ? Le pauvre ! Alors qu'en fait si effectivement ce qu'elle a dit est inventé c lui la victime. T'en penses quoi maintenant ? #himtoo|||#himtoo|996074249889644551|https://twitter.com/aaaadrien/status/996074249889644551
h_byrd_tweets|2018-05-14 15:43|0|1|L O L #HimToo|||#HimToo|996023207445651456|https://twitter.com/h_byrd_tweets/status/996023207445651456
SatirizeThis|2018-05-14 15:08|0|0|.. in a very very Small Pond. Union City is not Miami .. it's Union City". It's a fucking pond." "People in New Jersey don't say .. "Let's spend the day in Union City" .. unless you count driving thru the Lincoln Tunnel .. as a visit". #statuegate #himtoo #fulop . @NJDSC . @NJGOP pic.twitter.com/gnIFDFLz3R||@NJDSC @NJGOP|#statuegate #himtoo #fulop|996014359116730368|https://twitter.com/SatirizeThis/status/996014359116730368
Satnsfrnd|2018-05-14 14:44|0|0|Sure they look better on some. Maybe it's empowerment.. #haha #joker #USA #metoo #himtoo|||#haha #joker #USA #metoo #himtoo|996008289216417793|https://twitter.com/Satnsfrnd/status/996008289216417793
tomgoldie|2018-05-14 05:37|0|0|#himtoo ??|||#himtoo|995870790892404736|https://twitter.com/tomgoldie/status/995870790892404736
asiaflyer888|2018-05-14 02:50|0|1|Can you hear the feminist equality campaigners all revving up their protest march boots, signs and #himtoo hashtags......? Me neither.....|||#himtoo|995828585268101120|https://twitter.com/asiaflyer888/status/995828585268101120
funylibertarian|2018-05-13 22:43|0|2|#HimToo|||#HimToo|995766549599440902|https://twitter.com/funylibertarian/status/995766549599440902
coachmike66|2018-05-13 21:25|0|0|Wait, isn’t this the same Mark Hurd who was kicked out of HP for sexual harassment? Looks like he’s still trying to pimp himself out to people who aren’t interested. #HimToo|||#HimToo|995746941118988288|https://twitter.com/coachmike66/status/995746941118988288
NatHamou|2018-05-13 17:30|0|1|#himtoo #ouioui#secret https:// twitter.com/delibere/statu s/992319418213552128 …|||#himtoo #ouioui #secret|995687741265506304|https://twitter.com/NatHamou/status/995687741265506304
sbovsen|2018-05-13 17:24|0|1|#himtoo|||#himtoo|995686193336606721|https://twitter.com/sbovsen/status/995686193336606721
PhilMarsh7|2018-05-13 12:14|0|1|A male celeb unbuttons the blouse of a beautiful female contestant and he'd rightly be caned. Sonja k does it to a gd lkn fella and it's applauded! Double standards #TheVoiceAU #himtoo https:// twitter.com/brandonmckay6/ status/995604779488370688 …|||#TheVoiceAU #himtoo|995608139721457664|https://twitter.com/PhilMarsh7/status/995608139721457664
Prophetspeaks_|2018-05-13 06:04|7|32|#mgtow #boysmatter #gentlemensclub #himtoo pic.twitter.com/J68VcN2jGF|||#mgtow #boysmatter #gentlemensclub #himtoo|995515156833677312|https://twitter.com/Prophetspeaks_/status/995515156833677312
Prophetspeaks_|2018-05-13 06:03|3|12|Oh the sweet irony #himtoo Male Student Accuses Female Student of Sexual Assault and she is found guilty. She Says He Wanted Revenge. #mgtow #boysmatter #gentlemensclub https:// reason.com/blog/2018/05/1 1/cincinnati-rape-title-ix-doe-roe-sex …|||#himtoo #mgtow #boysmatter #gentlemensclub|995514926004408321|https://twitter.com/Prophetspeaks_/status/995514926004408321
scott_terzian|2018-05-13 05:44|0|0|Must have a #HimToo coming out.|||#HimToo|995510122234425344|https://twitter.com/scott_terzian/status/995510122234425344
oso1mex|2018-05-13 05:39|0|0|DT Phucktard-aka Dotard Bch is just scrambled like his Cryptkeeper ‘do @realDonaldTrump #realDonaldTrump #presidentsday2018 #ginsburg #senjontester #ronnyjackson #pervert #trumpsexprobe #trumptoo #himtoo #metoo #timesup #sexhound #Adultery #infidelity #DotardDonnie https:// twitter.com/dorian_sage/st atus/995488444410363904 …||@realDonaldTrump|#realDonaldTrump #presidentsday2018 #ginsburg #senjontester #ronnyjackson #pervert #trumpsexprobe #trumptoo #himtoo #metoo #timesup #sexhound #Adultery #infidelity #DotardDonnie|995508898453897217|https://twitter.com/oso1mex/status/995508898453897217
rwacts|2018-05-13 03:48|0|0|#HimToo http://www. latimes.com/business/holly wood/la-fi-ct-claflin-goddard-singer-20180511-story.html …|||#HimToo|995480894126350341|https://twitter.com/rwacts/status/995480894126350341
AJ4DT2020|2018-05-13 02:53|0|0|#HimToo just want to get this hashtag going for all the democrats that maybe fixing to go to jail. You know who you are. That’s why you all so angry. pic.twitter.com/yojs84FUPg|||#HimToo|995466912116166656|https://twitter.com/AJ4DT2020/status/995466912116166656
taggliatelle|2018-05-13 00:46|0|1|#himtoo|||#himtoo|995434961686556672|https://twitter.com/taggliatelle/status/995434961686556672
OzzieTA|2018-05-12 23:25|0|1|#himtoo|||#himtoo|995414722085314561|https://twitter.com/OzzieTA/status/995414722085314561
Stello|2018-05-12 21:50|0|0|That was sexual harassment there, putting the guy on the spot for a kiss.. #himtoo #allaboard #Eurovision #EurovisionSongContest|||#himtoo #allaboard #Eurovision #EurovisionSongContest|995390682796871681|https://twitter.com/Stello/status/995390682796871681
popAcap05|2018-05-12 21:36|5|8|#TheRainMakers #TheStormIsHere #GreatAwakeningWorldwide #TrustThePlan #QArmy #8chan #QAnon #WWG1WGA @POTUS @MAGAredpill @GenFlynn @QNews #MAGA #HimToo #MeToo #HeToo pic.twitter.com/9yIHHxsNZh||@POTUS @MAGAredpill @GenFlynn @QNews|#TheRainMakers #TheStormIsHere #GreatAwakeningWorldwide #TrustThePlan #QArmy #8chan #QAnon #WWG1WGA #MAGA #HimToo #MeToo #HeToo|995387146038063106|https://twitter.com/popAcap05/status/995387146038063106
popAcap05|2018-05-12 21:30|3|4|#TheStormIsHere #GreatAwakeningWorldwide #TrustThePlan #QArmy #8chan #QAnon #WWG1WGA @POTUS @MAGAredpill @GenFlynn @QNews #MAGA #HimToo #MeToo #HeToo pic.twitter.com/0YzlOe76he||@POTUS @MAGAredpill @GenFlynn @QNews|#TheStormIsHere #GreatAwakeningWorldwide #TrustThePlan #QArmy #8chan #QAnon #WWG1WGA #MAGA #HimToo #MeToo #HeToo|995385681965928448|https://twitter.com/popAcap05/status/995385681965928448
louiserowland20|2018-05-12 21:29|0|1|#Eurovision2018 @grahnort @bbceurovision we’re having a sofa party with a boy called Storm in honour of the UK’s song #himtoo||@grahnort @bbceurovision|#Eurovision2018 #himtoo|995385414461591556|https://twitter.com/louiserowland20/status/995385414461591556
allmyyankees|2018-05-12 19:44|0|0|Apple won't promote R. Kelly music on featured playlists (from @AP ) #HimToo https:// apnews.com/23111b3db5c546 199e45a3c6a35c7519 …||@AP|#HimToo|995359020235067393|https://twitter.com/allmyyankees/status/995359020235067393
SeanHesterEsq|2018-05-12 16:44|1|5|She got the Peyton Manning treatment. He read the defense, didn't like what he saw, and Omaha'd out his way out of trouble. #himtoo https:// twitter.com/robbysoave/sta tus/995049356687499264 …|||#himtoo|995313738042429440|https://twitter.com/SeanHesterEsq/status/995313738042429440
IkeFFB|2018-05-12 15:45|0|0|Thanks for spaming the same dumb ass article 100x in 4 days. #himtoo|||#himtoo|995299012252176384|https://twitter.com/IkeFFB/status/995299012252176384
ALEXANJK|2018-05-12 11:03|0|1|#HimToo pic.twitter.com/QbHI1ygUot|||#HimToo|995227924763693056|https://twitter.com/ALEXANJK/status/995227924763693056
oso1mex|2018-05-12 04:42|0|0|@realDonaldTrump #realDonaldTrump #presidentsday2018 @IvankaTrump @kanyewest @PressSec @WakeUpAmerica #WakeUpAmerica #CrookedDonald #trumpsexprobe #HimToo #MeToo #trumptoo #pervert #selservice #cheat #snake #thief #racist #TimesUp #fakeandfraud https:// twitter.com/kstjarre/statu s/995044159651221511 …||@realDonaldTrump @IvankaTrump @kanyewest @PressSec @WakeUpAmerica|#realDonaldTrump #presidentsday2018 #WakeUpAmerica #CrookedDonald #trumpsexprobe #HimToo #MeToo #trumptoo #pervert #selservice #cheat #snake #thief #racist #TimesUp #fakeandfraud|995132097445613569|https://twitter.com/oso1mex/status/995132097445613569
TheVexedVet|2018-05-12 03:57|0|0|I have been saying this for years, in cases with alcohol involved the first person to the cops is the one that was raped. There is no way this ends well. #HimToo #FirstToFile #FindABetterWay #EVIDENCE https:// twitter.com/robbysoave/sta tus/995035709403693057 …|||#HimToo #FirstToFile #FindABetterWay #EVIDENCE|995120725550809090|https://twitter.com/TheVexedVet/status/995120725550809090
pamela_a_news|2018-05-12 01:19|0|0|I added a video to a @YouTube playlist http:// youtu.be/Vb-t-ph9ePs?a Hostages Released! #HimToo ? Our Futures are NOT Certain||@YouTube|#HimToo|995080998789398528|https://twitter.com/pamela_a_news/status/995080998789398528
KellyGreenGirrl|2018-05-12 00:28|0|0|#HimToo|||#HimToo|995068048980705280|https://twitter.com/KellyGreenGirrl/status/995068048980705280
Halle2017|2018-05-11 22:18|0|0|Sounds like everyone in NY state knew about for years. Much like the Hollywood scandals. Schneiderman is another #HimToo|||#HimToo|995035460865933312|https://twitter.com/Halle2017/status/995035460865933312
godkingofrap|2018-05-11 19:17|1|1|"THOUGHT" #HIMTOO link in my bio . . Visit http://www. thabosses.com New… https://www. instagram.com/p/BipShy6naB_/ ?utm_source=ig_twitter_share …|||#HIMTOO|994989952344711169|https://twitter.com/godkingofrap/status/994989952344711169
SouthernTnProud|2018-05-11 18:48|1|1|#Himtoo|||#Himtoo|994982479734935553|https://twitter.com/SouthernTnProud/status/994982479734935553
oso1mex|2018-05-11 18:24|0|0|Awww & we’re all supposed to be sorry for the Perv Tear @HarveyWeinstein #pervert #psycho #timesup #MeToo #himtoo #trumpsexprobe #trumptoo http:// on.ktla.com/opKqD||@HarveyWeinstein|#pervert #psycho #timesup #MeToo #himtoo #trumpsexprobe #trumptoo|994976612360732672|https://twitter.com/oso1mex/status/994976612360732672
oso1mex|2018-05-11 16:55|0|0|Buffoonery @realDonaldTrump #realDonaldTrump #presidentsday2018 #payaso #dangerous #unhinged #selfservice #buffoon #sehacependejo #TrumpSwamp #thief #unethical #CrookedTrump #unsafe #unreal #trumpsexprobe #trumptoo #HimToo #TimesUp #MeToo #sucio https:// apple.news/ANJMBswveSF6xf Q0QF0nWVQ …||@realDonaldTrump|#realDonaldTrump #presidentsday2018 #payaso #dangerous #unhinged #selfservice #buffoon #sehacependejo #TrumpSwamp #thief #unethical #CrookedTrump #unsafe #unreal #trumpsexprobe #trumptoo #HimToo #TimesUp #MeToo #sucio|994954047420485632|https://twitter.com/oso1mex/status/994954047420485632
